Query_R109 (DocId Weight)
16953 1.2933176733717855
11402 1.2267231657128252
58504 1.2073023283513362
29729 1.1946126062574756
62293 1.1473105359486828
64476 1.128584684116195
68812 1.0351228001485646
61540 1.032605091808774
67717 1.0257299662056987
67144 0.9585492475355841
58651 0.9505932044754762
61554 0.9437565380022241
65289 0.9324189774940129
56735 0.9282644425449043
58676 0.8577670993015587
82229 0.8432739449461297
58582 0.8070177196805643
17498 0.7455680996531336
59340 0.6820296250501532
49766 0.6559600441068107
58428 0.6309264606248831
51139 0.5583792990052473
56519 0.5559200711356476
55187 0.5502753584174181
26073 0.5196179989660231
75624 0.3530776146163531
4933 0.3347719642524228
31530 -0.2397393346608248
25832 -0.3553072900287563
23398 -0.36871914494884456
51841 -0.3946890803202641
29314 -0.4005613222050917
16575 -0.40724965294806703
24340 -0.4306742117856546
34684 -0.4315334443480789
46566 -0.46516874058710095
78626 -0.48524264552732777
51780 -0.4872951803844907
73598 -0.5196327477658776
15776 -0.5202224597646021
