Query_R138 (DocId Weight)
75463 -0.4887509915226435
49872 -0.5383852429443123
47015 -0.5912034725720935
44872 -0.6162003824292152
48174 -0.6256458164963081
50408 -0.6256458164963081
36554 -0.6261207554978999
36618 -0.6830479739610711
38479 -0.6830479739610711
77971 -0.6881757376342039
37729 -0.6977677330934035
56066 -0.7094065300725585
60030 -0.7132174904986799
74775 -0.715960779101119
56318 -0.7182610810314775
56055 -0.7194571406352405
60088 -0.7194571406352405
47078 -0.7283723900372884
47003 -0.7292242854979389
50734 -0.7509308774234852
56045 -0.7568212905323529
56248 -0.7568212905323529
35333 -0.7598985794270581
58787 -0.7654636362748344
58956 -0.7654636362748344
22407 -0.7759923734792938
20837 -0.7805477764820512
22446 -0.7805477764820512
40341 -0.7888673985211965
20899 -0.7902068539633147
2552 -0.7913677757202552
21088 -0.8006869544313782
5014 -0.8012050595847446
48342 -0.8020313960015686
4973 -0.805502444102851
4955 -0.8072815558780368
8466 -0.8072815558780368
30182 -0.8104980814574638
64742 -0.8136261467717838
46725 -0.8151710940395338
59417 -0.8174639227901965
59577 -0.8174639227901965
4976 -0.8236430805688641
59382 -0.825272596960985
59561 -0.825272596960985
62056 -0.8435972861838449
62544 -0.8435972861838449
67886 -0.8459263308365343
60709 -0.8519096428295311
66012 -0.8519096428295311
25174 -0.8552892812486785
20823 -0.8598815661525175
22692 -0.8598815661525175
65544 -0.8603407971017794
66119 -0.8603407971017794
47714 -0.8628075492925252
77921 -0.8644269409589848
54749 -0.8740730717390182
54315 -0.8749268410967054
18216 -0.8762004885234531
62620 -0.8785577007114956
46942 -0.8787228808776288
47257 -0.8787228808776288
53572 -0.9292642480016436
7576 -0.9313567495869185
65378 -0.9322329472291988
20892 -0.9405220047893136
48181 -0.9613369539670411
50413 -0.9613369539670411
73012 -0.9738880224526693
22894 -0.974375819202613
37732 -0.9750993379984856
56319 -0.9768733679751548
47663 -0.977296318640426
69536 -0.9785344900533839
18110 -0.9793555088512542
67894 -0.9797646987011346
69426 -0.9838089225014722
57866 -0.9881598999572277
49889 -0.9898620530126498
48268 -0.996779433566854
68513 -1.0229447912613996
68024 -1.0314323867050645
67551 -1.0317388596746606
65477 -1.037247158089513
20785 -1.05525183867835
21089 -1.0619443188561681
21110 -1.0627573140604754
56253 -1.0821895467181357
56150 -1.0831048528031253
56252 -1.0831048528031253
67787 -1.1130986365655275
67793 -1.1348346066234547
67968 -1.155139661329134
10228 -1.1687449351177317
82540 -1.2275651895241846
56244 -1.2766628895496663
50366 -1.3928304766301767
