Query_R107  (DocId Weight)
77936 2.459616702763448
71157 1.965678340155653
67107 1.8279724697564284
67411 1.8279724697564284
59244 1.7017127095042301
79950 1.6109050942585579
86459 1.5940687920934526
17736 1.0278512674342215
7622 1.0004782474071474
8007 1.0004782474071474
67673 0.9952695757166228
79823 0.9876110533181969
36212 0.9716205344956866
45642 0.9704231391196539
17930 0.9621659419323478
47338 0.9621659419323478
10117 0.9575428840888148
72535 0.9552566326349884
76772 0.9473838322716908
28185 0.9451704941097897
66686 0.9451704941097897
71159 0.9343347369818121
61532 0.9269700319227135
37330 0.9228397220505269
38356 0.9218158102576758
78164 0.9207953241938924
52237 0.9127524012236893
31761 0.9117618682681826
58209 0.9107745688168946
86286 0.909790484523625
69377 0.8907570232906759
42439 0.8889187739984221
9462 0.8880039050755605
51576 0.8852761402267343
45161 0.870278822576317
59521 0.8568354367052629
7535 0.8519514194718635
48098 0.8242893560152054
3169 0.8072617424755782
31404 0.8038434480332817
63648 0.8031649053642343
23437 0.7912331584755442
20760 0.7886519560486253
60334 0.767669160934165
55602 0.7647200374459697
18552 0.7635496851879903
48786 0.7623845855142324
75282 0.7618039930527883
18297 0.749351063021496
18529 0.7411956544434529
41791 0.6989948054088684
31249 0.6730117690363444
31947 0.6730117690363444
45168 0.6581945508812724
25590 0.6201900189790451
63689 0.4050634657160039
62594 0.38223765227447554
15865 0.34934343723847566
71894 0.2542163641320146
42848 0.25358045813590396
57876 0.2533594725062225
