Query_R133 (DocId Weight)
49709 1.2925170144874556
84398 1.1515817906773378
54844 1.1359545886307199
61652 1.1328776260997455
35755 1.112516618325591
6939 1.0846350010467243
82290 1.074885679122059
4786 1.0355188485721358
28903 1.0292112898716719
54814 1.014790627287892
77779 1.007598974761292
78878 1.0034919040307115
28762 0.9202388570607865
56511 0.8495734599635737
5650 0.8477428549185422
28126 0.8221568435612461
54925 0.8158920861802174
64967 0.7498175518867384
10759 0.7303073987604556
8780 0.6890783422625418
73186 0.6874745664205799
65692 0.682801715708553
32662 0.6801733612579653
74695 0.6564854770056064
35853 0.6251169338951896
57569 0.5566771097435298
60811 0.5412296439433518
74681 0.480394217949925
37425 0.4271016696499902
13884 0.39538386001332315
61461 0.37062661669233604
62187 0.36701258283177013
67204 0.34014828998824514
86304 0.3226326984410474
58507 0.11671153644045111
9544 0.092348418727478
74652 0.03335660541595036
85806 -0.5902921233121514
48566 -0.6435423172775383
81694 -0.692096195620492
85281 -0.6949281333100137
79525 -0.7228193219363956
32575 -0.7712268654551719
71102 -0.7820833452260431
60471 -0.796947893461697
37672 -0.9105806769172945
62586 -0.9988681117215348
