Query_R131 (DocId Weight)
26568 1.7756074665999977
58957 1.6620165865848788
59502 1.6388097903258199
60118 1.563057236612844
16170 1.497827071827896
62536 1.4024131291900983
40119 1.355484759352649
41857 1.355484759352649
31504 1.1183608187140939
31515 1.078255488377444
77349 1.0640306160032125
73034 0.9754561777477483
41975 0.9537145358571161
14855 0.3373074690532578
13484 0.32857685915545304
62835 0.31767635686662915
62836 0.31648690588544215
77102 0.31648690588544215
77104 0.3048212825794663
80756 0.23038055263577012
39433 0.18874676483674185
49907 0.15355676367013735
63056 0.05248209794240459
28455 -0.0991603655309267
36601 -0.09941951753778208
28440 -0.09967835145052051
27966 -0.3660019399783244
22961 -0.37129923185866837
7937 -0.3740737697670814
6635 -0.3766908555876079
31141 -0.37912353305109564
